match_id,series_id,series_name,year,match_desc,match_format,start_date,end_date,state,status,venue_ground,venue_city,timezone,team1_id,team1_name,team1_sname,team2_id,team2_name,team2_sname,toss_winner_id,match_winner_id,margin_runs,margin_wickets,is_close_match
91787,7745,"India tour of Australia, 2024-25",2024,2nd Test,TEST,06-12-2024 09:30,10-12-2024 09:30,complete,Australia won by 10 wkts,Adelaide Oval,Adelaide,+10:30,4,AUSTRALIA,AUS,2,INDIA,IND,4,4,NULL,10,0
91796,7745,"India tour of Australia, 2024-25",2024,3rd Test,TEST,14-12-2024 05:50,18-12-2024 05:50,complete,Match drawn,The Gabba,Brisbane,+10:00,4,AUSTRALIA,AUS,2,INDIA,IND,2,NULL,NULL,NULL,0
91805,7745,"India tour of Australia, 2024-25",2024,4th Test,TEST,26-12-2024 05:00,30-12-2024 05:00,complete,Australia won by 184 runs,Melbourne Cricket Ground,Melbourne,+11:00,4,AUSTRALIA,AUS,2,INDIA,IND,4,4,184,NULL,0
91814,7745,"India tour of Australia, 2024-25",2024,5th Test,TEST,03-01-2025 05:00,07-01-2025 05:00,complete,Australia won by 6 wkts,Sydney Cricket Ground,Sydney,+11:00,4,AUSTRALIA,AUS,2,INDIA,IND,4,4,NULL,6,0
92012,7781,"Pakistan tour of Australia, 2024",2024,1st ODI,ODI,04-11-2024 09:00,04-11-2024 09:00,complete,Australia won by 2 wkts,Melbourne Cricket Ground,Melbourne,+11:00,4,AUSTRALIA,AUS,3,PAKISTAN,PAK,4,4,NULL,2,1
92021,7781,"Pakistan tour of Australia, 2024",2024,2nd ODI,ODI,08-11-2024 09:00,08-11-2024 09:00,complete,Pakistan won by 9 wkts,Adelaide Oval,Adelaide,+10:30,4,AUSTRALIA,AUS,3,PAKISTAN,PAK,3,3,NULL,9,0
92030,7781,"Pakistan tour of Australia, 2024",2024,3rd ODI,ODI,10-11-2024 09:00,10-11-2024 09:00,complete,Pakistan won by 8 wkts,Perth Stadium,Perth,+08:00,4,AUSTRALIA,AUS,3,PAKISTAN,PAK,3,3,NULL,8,0
92039,7781,"Pakistan tour of Australia, 2024",2024,1st T20I,T20,14-11-2024 13:30,14-11-2024 13:30,complete,Australia won by 29 runs,The Gabba,Brisbane,+10:00,4,AUSTRALIA,AUS,3,PAKISTAN,PAK,4,4,29,NULL,1
92048,7781,"Pakistan tour of Australia, 2024",2024,2nd T20I,T20,16-11-2024 13:30,16-11-2024 13:30,complete,Australia won by 13 runs,Sydney Cricket Ground,Sydney,+11:00,4,AUSTRALIA,AUS,3,PAKISTAN,PAK,4,4,13,NULL,1
92057,7781,"Pakistan tour of Australia, 2024",2024,3rd T20I,T20,18-11-2024 13:30,18-11-2024 13:30,complete,Australia won by 7 wkts,Bellerive Oval,Hobart,+11:00,4,AUSTRALIA,AUS,3,PAKISTAN,PAK,4,4,NULL,7,0
92390,7853,"England tour of New Zealand, 2024",2024,1st Test,TEST,28-11-2024 03:30,02-12-2024 03:30,complete,England won by 8 wkts,Hagley Oval,Christchurch,+13:00,13,NEW ZEALAND,NZ,9,ENGLAND,ENG,9,9,NULL,8,0
92399,7853,"England tour of New Zealand, 2024",2024,2nd Test,TEST,06-12-2024 03:30,10-12-2024 03:30,complete,England won by 323 runs,Basin Reserve,Wellington,+13:00,13,NEW ZEALAND,NZ,9,ENGLAND,ENG,9,9,323,NULL,0
92408,7853,"England tour of New Zealand, 2024",2024,3rd Test,TEST,14-12-2024 03:30,18-12-2024 03:30,complete,New Zealand won by 423 runs,Seddon Park,Hamilton,+13:00,13,NEW ZEALAND,NZ,9,ENGLAND,ENG,13,13,423,NULL,0
93641,7981,"Ireland v South Africa in UAE, 2024",2024,1st T20I,T20,27-09-2024 21:00,27-09-2024 21:00,complete,South Africa won by 8 wkts,Sheikh Zayed Stadium,Abu Dhabi,+04:00,27,IRELAND,IRE,11,SOUTH AFRICA,RSA,11,11,NULL,8,0
93650,7981,"Ireland v South Africa in UAE, 2024",2024,2nd T20I,T20,29-09-2024 21:00,29-09-2024 21:00,complete,Ireland won by 10 runs,Sheikh Zayed Stadium,Abu Dhabi,+04:00,27,IRELAND,IRE,11,SOUTH AFRICA,RSA,27,27,10,NULL,1
93657,7981,"Ireland v South Africa in UAE, 2024",2024,1st ODI,ODI,02-10-2024 17:00,02-10-2024 17:00,complete,South Africa won by 139 runs,Sheikh Zayed Stadium,Abu Dhabi,+04:00,27,IRELAND,IRE,11,SOUTH AFRICA,RSA,11,11,139,NULL,0
93659,7981,"Ireland v South Africa in UAE, 2024",2024,2nd ODI,ODI,04-10-2024 17:00,04-10-2024 17:00,complete,South Africa won by 174 runs,Sheikh Zayed Stadium,Abu Dhabi,+04:00,27,IRELAND,IRE,11,SOUTH AFRICA,RSA,11,11,174,NULL,0
93666,7981,"Ireland v South Africa in UAE, 2024",2024,3rd ODI,ODI,07-10-2024 17:00,07-10-2024 17:00,complete,Ireland won by 69 runs,Sheikh Zayed Stadium,Abu Dhabi,+04:00,27,IRELAND,IRE,11,SOUTH AFRICA,RSA,27,27,69,NULL,0
94327,8044,"Pakistan tour of South Africa, 2024 -25",2024,1st T20I,T20,10-12-2024 21:30,10-12-2024 21:30,complete,South Africa won by 11 runs,Kingsmead,Durban,+02:00,11,SOUTH AFRICA,RSA,3,PAKISTAN,PAK,11,11,11,NULL,1
94334,8044,"Pakistan tour of South Africa, 2024 -25",2024,2nd T20I,T20,13-12-2024 21:30,13-12-2024 21:30,complete,South Africa won by 7 wkts,SuperSport Park,Centurion,+02:00,11,SOUTH AFRICA,RSA,3,PAKISTAN,PAK,11,11,NULL,7,0
94336,8044,"Pakistan tour of South Africa, 2024 -25",2024,3rd T20I,T20,14-12-2024 21:30,14-12-2024 21:30,complete,NULL,The Wanderers Stadium,Johannesburg,+02:00,11,SOUTH AFRICA,RSA,3,PAKISTAN,PAK,NULL,NULL,NULL,NULL,0
94345,8044,"Pakistan tour of South Africa, 2024 -25",2024,1st ODI,ODI,17-12-2024 17:30,17-12-2024 17:30,complete,Pakistan won by 3 wkts,Boland Park,Paarl,+02:00,11,SOUTH AFRICA,RSA,3,PAKISTAN,PAK,3,3,NULL,3,1
94354,8044,"Pakistan tour of South Africa, 2024 -25",2024,2nd ODI,ODI,19-12-2024 17:30,19-12-2024 17:30,complete,Pakistan won by 81 runs,Newlands,Cape Town,+02:00,11,SOUTH AFRICA,RSA,3,PAKISTAN,PAK,3,3,81,NULL,0
94363,8044,"Pakistan tour of South Africa, 2024 -25",2024,3rd ODI,ODI,22-12-2024 17:30,22-12-2024 17:30,complete,Pakistan won by 36 runs (DLS Method),The Wanderers Stadium,Johannesburg,+02:00,11,SOUTH AFRICA,RSA,3,PAKISTAN,PAK,3,3,36,NULL,1
94372,8044,"Pakistan tour of South Africa, 2024 -25",2024,1st Test,TEST,26-12-2024 13:30,30-12-2024 13:30,complete,South Africa won by 2 wkts,SuperSport Park,Centurion,+02:00,11,SOUTH AFRICA,RSA,3,PAKISTAN,PAK,11,11,NULL,2,1
94381,8044,"Pakistan tour of South Africa, 2024 -25",2024,2nd Test,TEST,03-01-2025 14:00,07-01-2025 14:00,complete,South Africa won by 10 wkts,Newlands,Cape Town,+02:00,11,SOUTH AFRICA,RSA,3,PAKISTAN,PAK,11,11,NULL,10,0
94404,8058,"Sri Lanka tour of South Africa, 2024",2024,1st Test,TEST,27-11-2024 13:00,01-12-2024 13:00,complete,South Africa won by 233 runs,Kingsmead,Durban,+02:00,11,SOUTH AFRICA,RSA,5,SRI LANKA,SL,11,11,233,NULL,0
94426,8058,"Sri Lanka tour of South Africa, 2024",2024,2nd Test,TEST,05-12-2024 13:30,09-12-2024 13:30,complete,South Africa won by 109 runs,St George's Park,Gqeberha,+02:00,11,SOUTH AFRICA,RSA,5,SRI LANKA,SL,11,11,109,NULL,0
95142,8107,"England tour of West Indies, 2024",2024,1st ODI,ODI,31-10-2024 23:30,31-10-2024 23:30,complete,West Indies won by 8 wkts (DLS method),Sir Vivian Richards Stadium,"North Sound, Antigua",-04:00,10,WEST INDIES,WI,9,ENGLAND,ENG,10,10,NULL,8,0
95151,8107,"England tour of West Indies, 2024",2024,2nd ODI,ODI,02-11-2024 19:00,02-11-2024 19:00,complete,England won by 5 wkts,Sir Vivian Richards Stadium,"North Sound, Antigua",-04:00,10,WEST INDIES,WI,9,ENGLAND,ENG,9,9,NULL,5,0
95160,8107,"England tour of West Indies, 2024",2024,3rd ODI,ODI,06-11-2024 23:30,06-11-2024 23:30,complete,West Indies won by 8 wkts,Kensington Oval,"Bridgetown, Barbados",-04:00,10,WEST INDIES,WI,9,ENGLAND,ENG,10,10,NULL,8,0
95169,8107,"England tour of West Indies, 2024",2024,1st T20I,T20,10-11-2024 01:30,10-11-2024 01:30,complete,England won by 8 wkts,Kensington Oval,"Bridgetown, Barbados",-04:00,10,WEST INDIES,WI,9,ENGLAND,ENG,9,9,NULL,8,0
95178,8107,"England tour of West Indies, 2024",2024,2nd T20I,T20,11-11-2024 01:30,11-11-2024 01:30,complete,England won by 7 wkts,Kensington Oval,"Bridgetown, Barbados",-04:00,10,WEST INDIES,WI,9,ENGLAND,ENG,9,9,NULL,7,0
95187,8107,"England tour of West Indies, 2024",2024,3rd T20I,T20,15-11-2024 01:30,15-11-2024 01:30,complete,England won by 3 wkts,Daren Sammy National Cricket Stadium,"Gros Islet, St Lucia",-04:00,10,WEST INDIES,WI,9,ENGLAND,ENG,9,9,NULL,3,1
95191,8107,"England tour of West Indies, 2024",2024,4th T20I,T20,17-11-2024 01:30,17-11-2024 01:30,complete,West Indies won by 5 wkts,Daren Sammy National Cricket Stadium,"Gros Islet, St Lucia",-04:00,10,WEST INDIES,WI,9,ENGLAND,ENG,10,10,NULL,5,0
95196,8107,"England tour of West Indies, 2024",2024,5th T20I,T20,18-11-2024 01:30,18-11-2024 01:30,complete,No result due to rain,Daren Sammy National Cricket Stadium,"Gros Islet, St Lucia",-04:00,10,WEST INDIES,WI,9,ENGLAND,ENG,10,NULL,NULL,NULL,0
95200,8116,"Bangladesh tour of West Indies, 2024",2024,2-day Warm-up match,TEST,17-11-2024 19:30,18-11-2024 19:30,complete,Match drawn,Coolidge Cricket Ground,Antigua,-04:00,2277,WEST INDIES SELECT XI,WISXI,6,BANGLADESH,BAN,2277,NULL,NULL,NULL,0
95205,8116,"Bangladesh tour of West Indies, 2024",2024,1st Test,TEST,22-11-2024 19:30,26-11-2024 19:30,complete,West Indies won by 201 runs,Sir Vivian Richards Stadium,"North Sound, Antigua",-04:00,10,WEST INDIES,WI,6,BANGLADESH,BAN,10,10,201,NULL,0
95209,8116,"Bangladesh tour of West Indies, 2024",2024,2nd Test,TEST,30-11-2024 20:30,04-12-2024 20:30,complete,Bangladesh won by 101 runs,Sabina Park,"Kingston, Jamaica",-05:00,10,WEST INDIES,WI,6,BANGLADESH,BAN,6,6,101,NULL,0
95218,8116,"Bangladesh tour of West Indies, 2024",2024,1st ODI,ODI,08-12-2024 19:00,08-12-2024 19:00,complete,West Indies won by 5 wkts,Warner Park,"Basseterre, St Kitts",-04:00,10,WEST INDIES,WI,6,BANGLADESH,BAN,10,10,NULL,5,0
95223,8116,"Bangladesh tour of West Indies, 2024",2024,2nd ODI,ODI,10-12-2024 19:00,10-12-2024 19:00,complete,West Indies won by 7 wkts,Warner Park,"Basseterre, St Kitts",-04:00,10,WEST INDIES,WI,6,BANGLADESH,BAN,10,10,NULL,7,0
95227,8116,"Bangladesh tour of West Indies, 2024",2024,3rd ODI,ODI,12-12-2024 19:00,12-12-2024 19:00,complete,West Indies won by 4 wkts,Warner Park,"Basseterre, St Kitts",-04:00,10,WEST INDIES,WI,6,BANGLADESH,BAN,10,10,NULL,4,1
95232,8116,"Bangladesh tour of West Indies, 2024",2024,1st T20I,T20,16-12-2024 05:30,16-12-2024 05:30,complete,Bangladesh won by 7 runs,Arnos Vale Ground,"Kingstown, St Vincent",-04:00,10,WEST INDIES,WI,6,BANGLADESH,BAN,6,6,7,NULL,1
95241,8116,"Bangladesh tour of West Indies, 2024",2024,2nd T20I,T20,18-12-2024 05:30,18-12-2024 05:30,complete,Bangladesh won by 27 runs,Arnos Vale Ground,"Kingstown, St Vincent",-04:00,10,WEST INDIES,WI,6,BANGLADESH,BAN,6,6,27,NULL,1
95245,8116,"Bangladesh tour of West Indies, 2024",2024,3rd T20I,T20,20-12-2024 05:30,20-12-2024 05:30,complete,Bangladesh won by 80 runs,Arnos Vale Ground,"Kingstown, St Vincent",-04:00,10,WEST INDIES,WI,6,BANGLADESH,BAN,6,6,80,NULL,0
100220,8393,"Bangladesh tour of India, 2024",2024,1st Test,TEST,19-09-2024 09:30,23-09-2024 09:30,complete,India won by 280 runs,MA Chidambaram Stadium,Chennai,+05:30,2,INDIA,IND,6,BANGLADESH,BAN,2,2,280,NULL,0
100229,8393,"Bangladesh tour of India, 2024",2024,2nd Test,TEST,27-09-2024 09:30,01-10-2024 09:30,complete,India won by 7 wkts,Green Park,Kanpur,+05:30,2,INDIA,IND,6,BANGLADESH,BAN,2,2,NULL,7,0
100238,8393,"Bangladesh tour of India, 2024",2024,1st T20I,T20,06-10-2024 19:00,06-10-2024 19:00,complete,India won by 7 wkts,Shrimant Madhavrao Scindia Cricket Stadium,Gwalior,+05:30,2,INDIA,IND,6,BANGLADESH,BAN,2,2,NULL,7,0
100247,8393,"Bangladesh tour of India, 2024",2024,2nd T20I,T20,09-10-2024 19:00,09-10-2024 19:00,complete,India won by 86 runs,Arun Jaitley Stadium,Delhi,+05:30,2,INDIA,IND,6,BANGLADESH,BAN,2,2,86,NULL,0
100256,8393,"Bangladesh tour of India, 2024",2024,3rd T20I,T20,12-10-2024 19:00,12-10-2024 19:00,complete,India won by 133 runs,Rajiv Gandhi International Stadium,Hyderabad,+05:30,2,INDIA,IND,6,BANGLADESH,BAN,2,2,133,NULL,0
100265,8395,"New Zealand tour of India, 2024",2024,1st Test,TEST,16-10-2024 09:30,20-10-2024 09:30,complete,New Zealand won by 8 wkts,M.Chinnaswamy Stadium,Bengaluru,+05:30,2,INDIA,IND,13,NEW ZEALAND,NZ,13,13,NULL,8,0
100272,8395,"New Zealand tour of India, 2024",2024,2nd Test,TEST,24-10-2024 09:30,28-10-2024 09:30,complete,New Zealand won by 113 runs,Maharashtra Cricket Association Stadium,Pune,+05:30,2,INDIA,IND,13,NEW ZEALAND,NZ,13,13,113,NULL,0
100274,8395,"New Zealand tour of India, 2024",2024,3rd Test,TEST,01-11-2024 09:30,05-11-2024 09:30,complete,New Zealand won by 25 runs,Wankhede Stadium,Mumbai,+05:30,2,INDIA,IND,13,NEW ZEALAND,NZ,13,13,25,NULL,1
100337,8404,"India tour of South Africa, 2024",2024,1st T20I,T20,08-11-2024 20:30,08-11-2024 20:30,complete,India won by 61 runs,Kingsmead,Durban,+02:00,11,SOUTH AFRICA,RSA,2,INDIA,IND,2,2,61,NULL,0
100348,8404,"India tour of South Africa, 2024",2024,2nd T20I,T20,10-11-2024 19:30,10-11-2024 19:30,complete,South Africa won by 3 wkts,St George's Park,Gqeberha,+02:00,11,SOUTH AFRICA,RSA,2,INDIA,IND,11,11,NULL,3,1
100366,8404,"India tour of South Africa, 2024",2024,3rd T20I,T20,13-11-2024 20:30,13-11-2024 20:30,complete,India won by 11 runs,SuperSport Park,Centurion,+02:00,11,SOUTH AFRICA,RSA,2,INDIA,IND,2,2,11,NULL,1
100384,8404,"India tour of South Africa, 2024",2024,4th T20I,T20,15-11-2024 20:30,15-11-2024 20:30,complete,India won by 135 runs,The Wanderers Stadium,Johannesburg,+02:00,11,SOUTH AFRICA,RSA,2,INDIA,IND,2,2,135,NULL,0
100985,8494,"Pakistan tour of Zimbabwe, 2024",2024,1st ODI,ODI,24-11-2024 13:00,24-11-2024 13:00,complete,Zimbabwe won by 80 runs (DLS method),Queens Sports Club,Bulawayo,+02:00,12,ZIMBABWE,ZIM,3,PAKISTAN,PAK,12,12,80,NULL,0
100987,8494,"Pakistan tour of Zimbabwe, 2024",2024,2nd ODI,ODI,26-11-2024 13:00,26-11-2024 13:00,complete,Pakistan won by 10 wkts,Queens Sports Club,Bulawayo,+02:00,12,ZIMBABWE,ZIM,3,PAKISTAN,PAK,3,3,NULL,10,0
100996,8494,"Pakistan tour of Zimbabwe, 2024",2024,3rd ODI,ODI,28-11-2024 13:00,28-11-2024 13:00,complete,Pakistan won by 99 runs,Queens Sports Club,Bulawayo,+02:00,12,ZIMBABWE,ZIM,3,PAKISTAN,PAK,3,3,99,NULL,0
101005,8494,"Pakistan tour of Zimbabwe, 2024",2024,1st T20I,T20,01-12-2024 17:00,01-12-2024 17:00,complete,Pakistan won by 57 runs,Queens Sports Club,Bulawayo,+02:00,12,ZIMBABWE,ZIM,3,PAKISTAN,PAK,3,3,57,NULL,0
101014,8494,"Pakistan tour of Zimbabwe, 2024",2024,2nd T20I,T20,03-12-2024 17:00,03-12-2024 17:00,complete,Pakistan won by 10 wkts,Queens Sports Club,Bulawayo,+02:00,12,ZIMBABWE,ZIM,3,PAKISTAN,PAK,3,3,NULL,10,0
101023,8494,"Pakistan tour of Zimbabwe, 2024",2024,3rd T20I,T20,05-12-2024 17:00,05-12-2024 17:00,complete,Zimbabwe won by 2 wkts,Queens Sports Club,Bulawayo,+02:00,12,ZIMBABWE,ZIM,3,PAKISTAN,PAK,12,12,NULL,2,1
101039,8497,"England tour of Pakistan, 2024",2024,1st Test,TEST,07-10-2024 10:30,11-10-2024 10:30,complete,England won by an innings and 47 runs,Multan Cricket Stadium,Multan,+05:00,3,PAKISTAN,PAK,9,ENGLAND,ENG,9,9,47,NULL,1
101043,8497,"England tour of Pakistan, 2024",2024,2nd Test,TEST,15-10-2024 10:30,19-10-2024 10:30,complete,Pakistan won by 152 runs,Multan Cricket Stadium,Multan,+05:00,3,PAKISTAN,PAK,9,ENGLAND,ENG,3,3,152,NULL,0
101045,8497,"England tour of Pakistan, 2024",2024,3rd Test,TEST,24-10-2024 10:30,28-10-2024 10:30,complete,Pakistan won by 9 wkts,Rawalpindi Cricket Stadium,Rawalpindi,+05:00,3,PAKISTAN,PAK,9,ENGLAND,ENG,3,3,NULL,9,0
102036,8553,"Sri Lanka tour of New Zealand, 2024-25",2024,1st T20I,T20,28-12-2024 11:45,28-12-2024 11:45,complete,New Zealand won by 8 runs,Bay Oval,Mount Maunganui,+13:00,13,NEW ZEALAND,NZ,5,SRI LANKA,SL,13,13,8,NULL,1
102040,8553,"Sri Lanka tour of New Zealand, 2024-25",2024,2nd T20I,T20,30-12-2024 11:45,30-12-2024 11:45,complete,New Zealand won by 45 runs,Bay Oval,Mount Maunganui,+13:00,13,NEW ZEALAND,NZ,5,SRI LANKA,SL,13,13,45,NULL,1
102045,8553,"Sri Lanka tour of New Zealand, 2024-25",2024,3rd T20I,T20,02-01-2025 05:45,02-01-2025 05:45,complete,Sri Lanka won by 7 runs,Saxton Oval,Nelson,+13:00,13,NEW ZEALAND,NZ,5,SRI LANKA,SL,5,5,7,NULL,1
102049,8553,"Sri Lanka tour of New Zealand, 2024-25",2024,1st ODI,ODI,05-01-2025 03:30,05-01-2025 03:30,complete,New Zealand won by 9 wkts,Basin Reserve,Wellington,+13:00,13,NEW ZEALAND,NZ,5,SRI LANKA,SL,13,13,NULL,9,0
102058,8553,"Sri Lanka tour of New Zealand, 2024-25",2024,2nd ODI,ODI,08-01-2025 06:30,08-01-2025 06:30,complete,New Zealand won by 113 runs (Match reduced to 37 ovs due to rain),Seddon Park,Hamilton,+13:00,13,NEW ZEALAND,NZ,5,SRI LANKA,SL,13,13,113,NULL,0
102067,8553,"Sri Lanka tour of New Zealand, 2024-25",2024,3rd ODI,ODI,11-01-2025 06:30,11-01-2025 06:30,complete,Sri Lanka won by 140 runs,Eden Park,Auckland,+13:00,13,NEW ZEALAND,NZ,5,SRI LANKA,SL,5,5,140,NULL,0
103285,8625,"Afghanistan v New Zealand in India, 2024",2024,Only Test,TEST,09-09-2024 10:00,13-09-2024 05:30,complete,NULL,Greater Noida Sports Complex Ground,Greater Noida,+05:30,96,AFGHANISTAN,AFG,13,NEW ZEALAND,NZ,NULL,NULL,NULL,NULL,0
103843,8661,"Afghanistan v South Africa in UAE, 2024",2024,1st ODI,ODI,18-09-2024 17:30,18-09-2024 17:30,complete,Afghanistan won by 6 wkts,Sharjah Cricket Stadium,Sharjah,+04:00,96,AFGHANISTAN,AFG,11,SOUTH AFRICA,RSA,96,96,NULL,6,0
103852,8661,"Afghanistan v South Africa in UAE, 2024",2024,2nd ODI,ODI,20-09-2024 17:30,20-09-2024 17:30,complete,Afghanistan won by 177 runs,Sharjah Cricket Stadium,Sharjah,+04:00,96,AFGHANISTAN,AFG,11,SOUTH AFRICA,RSA,96,96,177,NULL,0
103861,8661,"Afghanistan v South Africa in UAE, 2024",2024,3rd ODI,ODI,22-09-2024 17:30,22-09-2024 17:30,complete,South Africa won by 7 wkts,Sharjah Cricket Stadium,Sharjah,+04:00,96,AFGHANISTAN,AFG,11,SOUTH AFRICA,RSA,11,11,NULL,7,0
105962,8818,"New Zealand tour of Sri Lanka, 2024",2024,1st Test,TEST,18-09-2024 10:00,23-09-2024 10:00,complete,Sri Lanka won by 63 runs,Galle International Stadium,Galle,+05:30,5,SRI LANKA,SL,13,NEW ZEALAND,NZ,5,5,63,NULL,0
105964,8818,"New Zealand tour of Sri Lanka, 2024",2024,2nd Test,TEST,26-09-2024 10:00,30-09-2024 10:00,complete,Sri Lanka won by an innings and 154 runs,Galle International Stadium,Galle,+05:30,5,SRI LANKA,SL,13,NEW ZEALAND,NZ,5,5,154,NULL,0
108251,9009,"West Indies tour of Sri Lanka, 2024",2024,1st T20I,T20,13-10-2024 19:00,13-10-2024 19:00,complete,West Indies won by 5 wkts,Rangiri Dambulla International Stadium,Dambulla,+05:30,5,SRI LANKA,SL,10,WEST INDIES,WI,10,10,NULL,5,0
108257,9009,"West Indies tour of Sri Lanka, 2024",2024,2nd T20I,T20,15-10-2024 19:00,15-10-2024 19:00,complete,Sri Lanka won by 73 runs,Rangiri Dambulla International Stadium,Dambulla,+05:30,5,SRI LANKA,SL,10,WEST INDIES,WI,5,5,73,NULL,0
108259,9009,"West Indies tour of Sri Lanka, 2024",2024,3rd T20I,T20,17-10-2024 19:00,17-10-2024 19:00,complete,Sri Lanka won by 9 wkts,Rangiri Dambulla International Stadium,Dambulla,+05:30,5,SRI LANKA,SL,10,WEST INDIES,WI,5,5,NULL,9,0
108265,9009,"West Indies tour of Sri Lanka, 2024",2024,1st ODI,ODI,20-10-2024 14:30,20-10-2024 14:30,complete,"Sri Lanka won by 5 wkts (2nd innings reduced to 37 overs due to rain, DLS target 232)",Pallekele International Cricket Stadium,Pallekele,+05:30,5,SRI LANKA,SL,10,WEST INDIES,WI,5,5,NULL,5,0
108267,9009,"West Indies tour of Sri Lanka, 2024",2024,2nd ODI,ODI,23-10-2024 14:30,23-10-2024 14:30,complete,Sri Lanka won by 5 wkts (Match reduced to 44 overs due to rain),Pallekele International Cricket Stadium,Pallekele,+05:30,5,SRI LANKA,SL,10,WEST INDIES,WI,5,5,NULL,5,0
108275,9009,"West Indies tour of Sri Lanka, 2024",2024,3rd ODI,ODI,26-10-2024 14:30,26-10-2024 14:30,complete,"West Indies won by 8 wkts (Match reduced to 23 overs due to rain, DLS target 195)",Pallekele International Cricket Stadium,Pallekele,+05:30,5,SRI LANKA,SL,10,WEST INDIES,WI,10,10,NULL,8,0
108417,9033,"South Africa tour of Bangladesh, 2024",2024,1st Test,TEST,21-10-2024 09:30,25-10-2024 09:30,complete,South Africa won by 7 wkts,Shere Bangla National Stadium,Dhaka,+06:00,6,BANGLADESH,BAN,11,SOUTH AFRICA,RSA,11,11,NULL,7,0
108425,9033,"South Africa tour of Bangladesh, 2024",2024,2nd Test,TEST,29-10-2024 09:30,02-11-2024 09:30,complete,South Africa won by an innings and 273 runs,Bir Sreshtho Flight Lieutenant Matiur Rahman Stadium,Chattogram,+06:00,6,BANGLADESH,BAN,11,SOUTH AFRICA,RSA,11,11,273,NULL,0
108737,9083,"New Zealand tour of Sri Lanka, 2024",2024,1st T20I,T20,09-11-2024 19:00,09-11-2024 19:00,complete,Sri Lanka won by 4 wkts,Rangiri Dambulla International Stadium,Dambulla,+05:30,5,SRI LANKA,SL,13,NEW ZEALAND,NZ,5,5,NULL,4,1
108739,9083,"New Zealand tour of Sri Lanka, 2024",2024,2nd T20I,T20,10-11-2024 19:00,10-11-2024 19:00,complete,New Zealand won by 5 runs,Rangiri Dambulla International Stadium,Dambulla,+05:30,5,SRI LANKA,SL,13,NEW ZEALAND,NZ,13,13,5,NULL,1
108747,9083,"New Zealand tour of Sri Lanka, 2024",2024,1st ODI,ODI,13-11-2024 14:30,13-11-2024 14:30,complete,"Sri Lanka won by 45 runs (2nd innings reduced to 27 overs due to rain, DLS target 221)",Rangiri Dambulla International Stadium,Dambulla,+05:30,5,SRI LANKA,SL,13,NEW ZEALAND,NZ,5,5,45,NULL,1
108753,9083,"New Zealand tour of Sri Lanka, 2024",2024,2nd ODI,ODI,17-11-2024 14:30,17-11-2024 14:30,complete,Sri Lanka won by 3 wkts (Match reduced to 47 overs due to rain),Pallekele International Cricket Stadium,Pallekele,+05:30,5,SRI LANKA,SL,13,NEW ZEALAND,NZ,5,5,NULL,3,1
108761,9083,"New Zealand tour of Sri Lanka, 2024",2024,3rd ODI,ODI,19-11-2024 14:30,19-11-2024 14:30,complete,No result due to rain,Pallekele International Cricket Stadium,Pallekele,+05:30,5,SRI LANKA,SL,13,NEW ZEALAND,NZ,13,NULL,NULL,NULL,0
108769,9091,"Afghanistan v Bangladesh in UAE, 2024",2024,1st ODI,ODI,06-11-2024 15:30,06-11-2024 15:30,complete,Afghanistan won by 92 runs,Sharjah Cricket Stadium,Sharjah,+04:00,96,AFGHANISTAN,AFG,6,BANGLADESH,BAN,96,96,92,NULL,0
108771,9091,"Afghanistan v Bangladesh in UAE, 2024",2024,2nd ODI,ODI,09-11-2024 15:30,09-11-2024 15:30,complete,Bangladesh won by 68 runs,Sharjah Cricket Stadium,Sharjah,+04:00,96,AFGHANISTAN,AFG,6,BANGLADESH,BAN,6,6,68,NULL,0
108779,9091,"Afghanistan v Bangladesh in UAE, 2024",2024,3rd ODI,ODI,11-11-2024 15:30,11-11-2024 15:30,complete,Afghanistan won by 5 wkts,Sharjah Cricket Stadium,Sharjah,+04:00,96,AFGHANISTAN,AFG,6,BANGLADESH,BAN,96,96,NULL,5,0
108903,7745,"India tour of Australia, 2024-25",2024,2-day Warm-up Match,TEST,30-11-2024 09:10,01-12-2024 09:10,complete,India won by 6 wkts,Manuka Oval,Canberra,+11:00,279,PRIME MINISTERS XI,PMXI,2,INDIA,IND,2,2,NULL,6,0
109309,7853,"England tour of New Zealand, 2024",2024,Two-day warm-up Match,TEST,23-11-2024 03:30,24-11-2024 03:30,complete,Match drawn,John Davies Oval,Queenstown,+13:00,286,NEW ZEALAND XI,NZXI,9,ENGLAND,ENG,9,NULL,NULL,NULL,0
109320,9171,"Afghanistan tour of Zimbabwe, 2024-25",2024,1st T20I,T20,11-12-2024 17:00,11-12-2024 17:00,complete,Zimbabwe won by 4 wkts,Harare Sports Club,Harare,+02:00,12,ZIMBABWE,ZIM,96,AFGHANISTAN,AFG,12,12,NULL,4,1
109327,9171,"Afghanistan tour of Zimbabwe, 2024-25",2024,2nd T20I,T20,13-12-2024 17:00,13-12-2024 17:00,complete,Afghanistan won by 50 runs,Harare Sports Club,Harare,+02:00,12,ZIMBABWE,ZIM,96,AFGHANISTAN,AFG,96,96,50,NULL,0
